index,wine_name,wine_region,wine_country,wine_rating,wine_reviews,wine_price,wine_link
1169,Saint-Julien (Grand Cru Classé) 1998,Château Branaire-Ducru,France,4.2,278,"111,294",https://www.vivino.com/chateau-branaire-ducru-saint-julien-grand-cru-classe/w/1172272?year=1998&price_id=836644
1170,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1998,Clos Fourtet,France,4.4,277,"210,227",https://www.vivino.com/clos-fourtet-saint-emilion-grand-cru-premier-grand-cru-classe/w/43154?year=1998&price_id=26258702
1171,Bin 8 Cabernet - Shiraz 2003,Penfolds,Australia,4.0,277,"41,252",https://www.vivino.com/penfolds-bin-8-cabernet-shiraz/w/1251?year=2003&price_id=14540977
1172,Malbec - Petit Verdot Altos 2004,Terra Andina,Chile,3.6,277,"62,503",https://www.vivino.com/terra-andina-malbec-petit-verdot-altos/w/1136550?year=2004&price_id=2895261
1173,Cabernet Sauvignon 2010,Vasse Felix,Australia,3.9,275,"79,171",https://www.vivino.com/vasse-felix-cabernet-sauvignon/w/13828?year=2010&price_id=17623586
1174,Syrah 2021,Paritua,New Zealand,4.0,275,"41,224",https://www.vivino.com/paritua-syrah/w/73803?year=2021&price_id=33278236
1175,Pauillac (Grand Cru Classé) 1985,Château Pontet-Canet,France,4.1,275,"170,650",https://www.vivino.com/chateau-pontet-canet-pauillac-grand-cru-classe/w/14362?year=1985&price_id=27443458
1176,Brunello di Montalcino 2001,Fattoria dei Barbi,Italy,4.3,274,"87,505",https://www.vivino.com/fattoria-dei-barbi-brunello-di-montalcino/w/54214?year=2001&price_id=2754481
1177,Supremo 2008,Finca La Celia,Argentina,4.3,273,"111,673",https://www.vivino.com/finca-la-celia-supremo/w/57164?year=2008&price_id=2754462
1178,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,Château l'Arrosee,France,4.4,273,"105,106",https://www.vivino.com/chateau-l-arrosee-saint-emilion-grand-cru-grand-cru-classe/w/1300273?year=2005&price_id=30260474
1179,Pauillac (Grand Cru Classé) 1986,Château Pontet-Canet,France,4.1,272,"142,204",https://www.vivino.com/chateau-pontet-canet-pauillac-grand-cru-classe/w/14362?year=1986&price_id=27344228
1180,Ermitage Le Pavillon 2008,M. Chapoutier,France,4.5,271,"438,987",https://www.vivino.com/m-chapoutier-ermitage-le-pavillon/w/20644?year=2008&price_id=32124663
1181,Muirkirk Vineyard Pinot Noir 2019,Mount Edward,New Zealand,4.1,270,"70,087",https://www.vivino.com/mount-edward-muirkirk-vineyard-pinot-noir/w/3285599?year=2019&price_id=29573268
1182,Primitivo del Salento 2015,Cantine di Marco,Italy,3.6,270,"27,085",https://www.vivino.com/cantine-di-marco-salento-primitivo/w/1144882?year=2015&price_id=14549865
1183,Serine Syrah 2022,Stonecroft,New Zealand,3.8,269,"27,205",https://www.vivino.com/stonecroft-serine-syrah/w/1193996?year=2022&price_id=35488256
1184,Pessac-Léognan (Grand Cru Classé de Graves) 1990,Domaine de Chevalier,France,4.3,268,"163,231",https://www.vivino.com/domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves/w/1154913?year=1990&price_id=2327138
1185,Cork Tree Vineyard Red 2020,Paraduxx,United States,4.3,267,"126,056",https://www.vivino.com/paraduxx-cork-tree-vineyard-red-napa-valley/w/4942782?year=2020&price_id=34188162
1186,Cork Tree Vineyard Red 2021,Paraduxx,United States,4.3,267,"119,422",https://www.vivino.com/paraduxx-cork-tree-vineyard-red-napa-valley/w/4942782?year=2021&price_id=35550914
1187,Brunello di Montalcino 2018,Poggio Landi,Italy,4.2,266,"59,282",https://www.vivino.com/poggio-lando-brunello-di-montalcino/w/5354380?year=2018&price_id=35951486
1188,The Terraces Red Blend 2016,Esk Valley,New Zealand,4.4,265,"144,306",https://www.vivino.com/esk-valley-the-terraces-red-blend/w/1217970?year=2016&price_id=31851184
1189,Pauillac (Grand Cru Classé) 1986,Château Grand-Puy-Lacoste,France,4.3,264,"148,392",https://www.vivino.com/chateau-grand-puy-lacoste-pauillac-grand-cru-classe/w/1148035?year=1986&price_id=25687529
1190,Bilyara Shiraz 2015,Wolf Blass,Australia,3.2,264,"27,085",https://www.vivino.com/wolf-blass-bilyara-shiraz/w/1130064?year=2015&price_id=14650404
1191,Punto Final Cabernet Sauvignon 2011,Renacer,Argentina,3.6,264,"41,669",https://www.vivino.com/renacer-punto-final-cabernet-sauvignon/w/2230823?year=2011&price_id=2895255
1192,Cabernet Sauvignon (Classic) 2008,Montes,Chile,3.3,264,"27,085",https://www.vivino.com/montes-cabernet-sauvignon-classic/w/1199351?year=2008&price_id=2895199
1193,Malbec 2021,Decibel,New Zealand,3.8,263,"26,381",https://www.vivino.com/decibel-malbec/w/1749678?year=2021&price_id=34771432
1194,Pàtrimo 2013,Feudi di San Gregorio,Italy,4.2,263,"173,618",https://www.vivino.com/feudi-di-san-gregorio-patrimo/w/5097?year=2013&price_id=36485621
1195,Mácula 2006,Bodega Tandem,Spain,3.8,262,"68,754",https://www.vivino.com/bodega-tandem-macula/w/1685483?year=2006&price_id=5056587
1196,Carruades de Lafite Pauillac 1997,Château Lafite Rothschild,France,4.3,261,"395,716",https://www.vivino.com/chateau-lafite-rothschild-carruades-de-lafite-pauillac/w/23793?year=1997&price_id=19860357
1197,Barbaresco 2019,Pio Cesare,Italy,4.2,261,"127,394",https://www.vivino.com/pio-cesare-barbaresco/w/22551?year=2019&price_id=36736898
1198,Closerie des Bories Francs - Côtes de Bordeaux 2012,Château Puygueraud,France,3.7,261,"31,252",https://www.vivino.com/puygueraud-closerie-des-bories-francs-cotes-de-bordeaux-cotes-de-francs/w/2826856?year=2012&price_id=10066343
1199,Gran Reserva Syrah 2019,Tarapacá,Chile,3.7,260,"41,252",https://www.vivino.com/tarapaca-gran-reserva-syrah/w/1215041?year=2019&price_id=28232810
1200,Bin No 1 Shiraz 2012,Best's,Australia,3.8,259,"83,338",https://www.vivino.com/bests-bin-no-1-shiraz/w/96183?year=2012&price_id=21678405
1201,Marena Sassella 2015,Mamete Prevostini,Italy,3.7,259,"72,921",https://www.vivino.com/mamete-prevostini-marena-sassella-valtellina-superiore/w/6205597?year=2015&price_id=19070157
1202,Reserva Carmenère 2011,Caliterra,Chile,3.4,258,"20,834",https://www.vivino.com/caliterra-reserva-carmenere/w/98580?year=2011&price_id=2804875
1203,Sancerre Le Chêne Saint-Etienne 2000,Henri Bourgeois,France,4.3,258,"195,844",https://www.vivino.com/henri-bourgeois-sancerre-le-chene-saint-etienne/w/1261560?year=2000&price_id=7953637
1204,Cuvée Prestige Côtes de Bourg 2010,Château Mercier,France,3.9,258,"64,170",https://www.vivino.com/chateau-mercier-cuvee-prestige-cotes-de-bourg/w/1492600?year=2010&price_id=14650561
1205,Évoque Reserve 2019,Tantalus,New Zealand,4.0,257,"78,334",https://www.vivino.com/tantalus-waiheke-island-evoque-reserve/w/5011629?year=2019&price_id=36363002
1206,Saint-Julien (Grand Cru Classé) 1993,Château Gruaud Larose,France,4.2,257,"118,713",https://www.vivino.com/chateau-gruaud-larose-saint-julien-grand-cru-classe/w/79265?year=1993&price_id=36841177
1207,Barbera d'Alba 2022,Prunotto,Italy,3.9,257,"24,989",https://www.vivino.com/prunotto-barbera-d-alba/w/2364791?year=2022&price_id=36485651
1208,Saint-Julien (Grand Cru Classé) 1970,Château Beychevelle,France,4.1,257,"216,400",https://www.vivino.com/chateau-beychevelle-saint-julien-grand-cru-classe/w/23627?year=1970&price_id=837642
1209,Cuvée Prestige Côtes de Bourg 2012,Château Mercier,France,3.8,257,"45,836",https://www.vivino.com/chateau-mercier-cuvee-prestige-cotes-de-bourg/w/1492600?year=2012&price_id=14650432
1210,Le Maitre Pinot Noir 2021,Gibbston Valley,New Zealand,4.2,256,"107,197",https://www.vivino.com/gibbston-valley-le-maitre-pinot-noir/w/1145544?year=2021&price_id=32444654
1211,Le Maitre Pinot Noir 2022,Gibbston Valley,New Zealand,4.2,256,"107,197",https://www.vivino.com/gibbston-valley-le-maitre-pinot-noir/w/1145544?year=2022&price_id=35488254
1212,Riva Ranch Pinot Noir 2016,Wente Vineyards,United States,4.0,256,"68,754",https://www.vivino.com/wente-vineyards-riva-ranch-pinot-noir-arroyo-seco-red-wine/w/4426980?year=2016&price_id=21653540
1213,Campofiorin Rosso Veronese 2004,Masi,Italy,3.9,255,"41,669",https://www.vivino.com/masi-veneto-campofiorin-rosso-veronese/w/21948?year=2004&price_id=2805033
1214,Corte di Cama Sforzato di Valtellina 2014,Mamete Prevostini,Italy,4.3,255,"131,257",https://www.vivino.com/mamete-prevostini-corte-di-cama-sforzato-di-valtellina/w/75712?year=2014&price_id=19070154
1215,Pessac-Léognan (Grand Cru Classé de Graves) 1989,Domaine de Chevalier,France,4.3,254,"197,851",https://www.vivino.com/domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves/w/1154913?year=1989&price_id=8377225
1216,Garnacha 2016,Solar de Urbezo,Spain,3.9,254,"37,502",https://www.vivino.com/solar-de-urbezo-garnacha/w/1242221?year=2016&price_id=34812195
1217,Stature Limited Release Cabernet Sauvignon 2000,Kendall-Jackson,United States,4.4,254,"245,847",https://www.vivino.com/kendall-jackson-stature-limited-release-cabernet-sauvignon/w/1722101?year=2000&price_id=2805022
1218,L'Andeol Rasteau 2011,Famille Perrin,France,3.7,253,"47,919",https://www.vivino.com/famille-perrin-l-andeol-rasteau/w/1220175?year=2011&price_id=14542010
1219,The Siren Pinot Noir 2022,Akarua,New Zealand,4.2,253,"90,704",https://www.vivino.com/akarua-the-siren-pinot-noir/w/1955387?year=2022&price_id=35624795
1220,Grand Reserve Cabernet Sauvignon 2007,Graffigna,Argentina,3.7,253,"24,168",https://www.vivino.com/graffigna-grand-reserve-cabernet-sauvignon-san-juan/w/1240664?year=2007&price_id=2873740
1221,Estate Pinot Noir 2022,Terra Sancta,New Zealand,3.9,251,"35,452",https://www.vivino.com/terra-sancta-estate-pinot-noir/w/5278823?year=2022&price_id=35624797
1222,Estate Pinot Noir 2021,Terra Sancta,New Zealand,3.9,251,"35,452",https://www.vivino.com/terra-sancta-estate-pinot-noir/w/5278823?year=2021&price_id=30170026
1223,Chianti 2015,Folonari,Italy,3.6,251,"22,918",https://www.vivino.com/torcalvano-gracciano-chianti/w/1301231?year=2015&price_id=18069291
1224,Pomerol 2005,Château Hosanna,France,4.4,251,"370,979",https://www.vivino.com/chateau-hosanna-pomerol/w/1100223?year=2005&price_id=30563567
1225,Merlot 2017,Estrella de Pascua,Chile,3.5,250,"13,709",https://www.vivino.com/estrella-de-pascua-merlot/w/3859864?year=2017&price_id=15839124
1226,Iselis Rosso 2018,Argiolas,Italy,4.0,250,"35,569",https://www.vivino.com/argiolas-iselis-rosso/w/1173788?year=2018&price_id=36485614
1227,Pessac-Léognan (Premier Grand Cru Classé) 1974,Château Haut-Brion,France,4.3,250,"518,139",https://www.vivino.com/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755?year=1974&price_id=837533
1228,Larose Red Blend 2014,Stonyridge Vineyard,New Zealand,4.4,250,"379,332",https://www.vivino.com/stonyridge-vineyard-larose-red-blend/w/1631901?year=2014&price_id=5137385
1229,Floare de Luna Private Reserve Feteasca Neagra 2013,Domeniile Alexandrion Rhein 1892,Romania,3.5,250,"27,085",https://www.vivino.com/domeniile-alexandrion-rhein-1892-floare-de-luna-private-reserve-feteasca-neagra/w/2375488?year=2013&price_id=14650513
1230,Haut-Médoc 1986,Château Sociando-Mallet,France,4.0,249,"123,655",https://www.vivino.com/chateau-sociando-mallet-haut-medoc/w/1161268?year=1986&price_id=36237472
1231,Les Forts de Latour Pauillac 1997,Château Latour,France,4.2,249,"244,846",https://www.vivino.com/fr-chateau-latour-les-forts-de-latour-pauillac/w/1168676?year=1997&price_id=6820252
1232,Magna Praemia 2016,Destiny Bay Vineyards,New Zealand,4.6,249,"634,982",https://www.vivino.com/destiny-bay-vineyards-magna-praemia/w/1601698?year=2016&price_id=35631005
1233,Iridium 2020,The Boneline,New Zealand,4.1,249,"61,841",https://www.vivino.com/the-boneline-iridium/w/3552489?year=2020&price_id=34771404
1234,Magna Praemia 2020,Destiny Bay Vineyards,New Zealand,4.6,249,"569,010",https://www.vivino.com/destiny-bay-vineyards-magna-praemia/w/1601698?year=2020&price_id=34771401
1235,Magna Praemia 2005,Destiny Bay Vineyards,New Zealand,4.6,249,"1,232,855",https://www.vivino.com/destiny-bay-vineyards-magna-praemia/w/1601698?year=2005&price_id=34982135
1236,Magna Praemia 2015,Destiny Bay Vineyards,New Zealand,4.6,249,"680,338",https://www.vivino.com/destiny-bay-vineyards-magna-praemia/w/1601698?year=2015&price_id=20372059
1237,Magna Praemia 2019,Destiny Bay Vineyards,New Zealand,4.6,249,"618,489",https://www.vivino.com/destiny-bay-vineyards-magna-praemia/w/1601698?year=2019&price_id=30922210
1238,Malleolus de Valderramiro 2008,Emilio Moro,Spain,4.5,249,"252,097",https://www.vivino.com/emilio-moro-malleolus-de-valderramiro/w/11605?year=2008&price_id=5109474
1239,Cornas 2016,Auguste Clape,France,4.3,248,"667,763",https://www.vivino.com/auguste-clape-cornas/w/92366?year=2016&price_id=28658780
1240,Pavillon Rouge du Château Margaux 1993,Château Margaux,France,4.3,248,"259,686",https://www.vivino.com/chateau-margaux-pavillon-rouge-du-chateau-margaux/w/6020?year=1993&price_id=2407271
1241,Haut Vallée du Gassac Rouge 2003,Mas de Daumas Gassac,France,4.1,247,"79,171",https://www.vivino.com/mas-de-daumas-gassac-haut-vallee-du-gassac-rouge/w/11079?year=2003&price_id=7944001
1242,Beaujolais-Villages Primeur 2016,Louis Jadot,France,3.7,247,"45,836",https://www.vivino.com/louis-jadot-beaujolais-villages-primeur/w/2787?year=2016&price_id=14650452
1243,Pomerol 1995,Château Latour à Pomerol,France,4.4,247,"259,686",https://www.vivino.com/chateau-latour-a-pomerol-pomerol/w/1099538?year=1995&price_id=27421452
1244,Blau & Blau Rosso 2016,Jermann,Italy,3.9,245,"36,727",https://www.vivino.com/jermann-blau-blau-rosso/w/79513?year=2016&price_id=36485479
1245,Cuvée Setier Côtes du Rhône Villages 2012,Pegau,France,3.4,245,"37,502",https://www.vivino.com/pegau-cuvee-setier-cotes-du-rhone-villages/w/2448109?year=2012&price_id=7953677
1246,Châteauneuf-du-Pape 1997,Château de Beaucastel,France,4.2,244,"123,655",https://www.vivino.com/chateau-de-beaucastel-chateauneuf-du-pape/w/1134803?year=1997&price_id=20582656
1247,Réserve Côtes-du-Rhône 2010,Chateau de Fonsalette,France,4.6,244,"667,763",https://www.vivino.com/fonsalet-reserve-cotes-du-rhone-cotes-du-rhone/w/1191704?year=2010&price_id=25942004
1248,Bell'Assai 2016,Donnafugata,Italy,3.7,244,"58,337",https://www.vivino.com/donnafugata-bell-assai-sicilia-red-wine/w/5652966?year=2016&price_id=25868596
1249,Bourgogne Pinot Noir 2016,Jean Loron,France,3.5,244,"40,836",https://www.vivino.com/jean-loron-bourgogne-pinot-noir/w/2544528?year=2016&price_id=17652177
1250,Mingre Assemblage Premium 2004,J. Bouchon,Chile,4.3,244,"75,004",https://www.vivino.com/j-bouchon-mingre-assemblage-premium/w/5107652?year=2004&price_id=14550142
1251,Pinotage 2009,Out of Africa,South Africa,3.4,244,"12,417",https://www.vivino.com/out-of-africa-pinotage-western-cape/w/1146768?year=2009&price_id=2804561
1252,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1996,Château Pavie,France,4.3,243,"296,783",https://www.vivino.com/pavie-saint-emilion-grand-cru-premier-grand-cru-classe/w/1179539?year=1996&price_id=14570110
1253,Prahova Valley Reserve Pinot Noir 2013,Domeniile Alexandrion Rhein 1892,Romania,3.3,243,"22,918",https://www.vivino.com/domeniile-alexandrion-rhein-1892-prahova-valley-reserve-pinot-noir/w/1368617?year=2013&price_id=14650471
1254,Reserve The Mayor 2018,Obsidian,New Zealand,4.2,241,"79,983",https://www.vivino.com/obsidian-reserve-the-mayor-waiheke-island/w/3951987?year=2018&price_id=24000786
1255,Montepulciano 2019,Hans Herzog - Hans Family Estate,New Zealand,4.1,240,"73,386",https://www.vivino.com/hans-herzog-hans-family-estate-montepulciano/w/1870600?year=2019&price_id=34771435
1256,Colors Tinto 2015,Cérvoles,Spain,3.6,240,"43,752",https://www.vivino.com/cervoles-colors-tinto/w/1127025?year=2015&price_id=15574737
1257,Dorilli Cerasuolo di Vittoria Classico 2017,Planeta,Italy,3.7,239,"28,239",https://www.vivino.com/planeta-dorilli-cerasuolo-di-vittoria-classico/w/1483173?year=2017&price_id=36738529
1258,Alba de Domus 2008,Quebrada de Macul,Chile,3.7,239,"43,752",https://www.vivino.com/quebrada-de-macul-alba-de-domus/w/1105375?year=2008&price_id=9468632
1259,Gran Corte 2007,Flechas de los Andes,Argentina,4.1,239,"43,752",https://www.vivino.com/ar-flechas-de-los-andes-gran-corte/w/1154129?year=2007&price_id=2754692
1260,Evenstad Reserve Pinot Noir 2006,Domaine Serene,United States,4.3,238,"132,924",https://www.vivino.com/domaine-serene-evenstad-reserve-pinot-noir/w/1882725?year=2006&price_id=14650426
1261,Cornas 2007,Auguste Clape,France,4.2,238,"377,167",https://www.vivino.com/auguste-clape-cornas/w/92366?year=2007&price_id=29030978
1262,Réserve Côtes-du-Rhône 2011,Chateau de Fonsalette,France,4.5,238,"562,657",https://www.vivino.com/fonsalet-reserve-cotes-du-rhone-cotes-du-rhone/w/1191704?year=2011&price_id=31816192
1263,Mompertone Monferrato 2020,Prunotto,Italy,4.0,237,"22,645",https://www.vivino.com/prunotto-mompertone-monferrato/w/1136534?year=2020&price_id=36485511
1264,Don Aldo Founder's Reserve 2000,Hugo Casanova,Chile,3.8,237,"62,503",https://www.vivino.com/hugo-casanova-don-aldo-founder-s-reserve/w/1216451?year=2000&price_id=2873734
1265,Anvers The Warrior Shiraz 2005,Anvers,Australia,4.2,237,"200,011",https://www.vivino.com/anvers-anvers-the-warrior-shiraz/w/2565611?year=2005&price_id=31545275
1266,Don Aldo Founder's Reserve 2009,Hugo Casanova,Chile,3.8,237,"62,503",https://www.vivino.com/hugo-casanova-don-aldo-founder-s-reserve/w/1216451?year=2009&price_id=2873628
1267,Saint-Julien (Grand Cru Classé) 1985,Château Léoville Poyferré,France,4.3,235,"179,302",https://www.vivino.com/fr-chateau-leoville-poyferre-saint-julien-grand-cru-classe/w/1115658?year=1985&price_id=33022265
1268,Château Margaux (Premier Grand Cru Classé) 2015,Château Margaux,France,4.6,235,"1,854,897",https://www.vivino.com/chateau-margaux-chateau-margaux-premier-grand-cru-classe/w/1127795?year=2015&price_id=34564355
1269,Cornas 2010,Auguste Clape,France,4.4,235,"1,020,193",https://www.vivino.com/auguste-clape-cornas/w/92366?year=2010&price_id=35878067
1270,CA1 Andes Carmenère 2011,TerraNoble,Chile,3.7,234,"104,172",https://www.vivino.com/terranoble-ca1-andes-carmenere/w/1458091?year=2011&price_id=2804990
1271,The Long Little Dog Rouge 2011,Boutinot,France,3.0,232,"27,085",https://www.vivino.com/boutinot-southern-rhone-the-long-little-dog-rouge-languedoc-roussillon/w/1166933?year=2011&price_id=7944087
1272,Poggio alle Mura Rosso di Montalcino 2020,Banfi,Italy,3.8,232,"25,731",https://www.vivino.com/banfi-poggio-alle-mura-rosso-di-montalcino/w/2114063?year=2020&price_id=36485585
1273,Egri Bikáver Classicus 2012,Thummerer,Hungary,3.7,229,"40,836",https://www.vivino.com/thummerer-egri-bikaver-classicus/w/4442628?year=2012&price_id=9156579
1274,Saint-Julien (Grand Cru Classé) 1975,Château Gruaud Larose,France,4.1,229,"103,874",https://www.vivino.com/chateau-gruaud-larose-saint-julien-grand-cru-classe/w/79265?year=1975&price_id=11083105
1275,Koonunga Hill Seventy Six Shiraz - Cabernet 2016,Penfolds,Australia,3.8,228,"40,836",https://www.vivino.com/penfolds-koonunga-hill-seventy-six-shiraz-cabernet/w/5067374?year=2016&price_id=26456010
1276,Alpilles Rouge 2018,Domaine de Trévallon,France,4.4,227,"163,231",https://www.vivino.com/domaine-de-trevallon-alpilles-rouge/w/1126324?year=2018&price_id=29936546
1277,Lussac-Saint-Émilion 2014,Château du Courlat,France,3.8,227,"44,169",https://www.vivino.com/du-courlat-lussac-saint-emilion/w/1160298?year=2014&price_id=17899558
